#time,80x01-02_engine-rpm,80x03_coolant_temp,80x04_ambient_temp,80x05_intake_air_temp,80x06_fuel_temp,80x07_map_kpa,80x08_battery_voltage,80x09_throttle_pot,80x0A_idle_switch,80x0B_aircon,80x0C_park_neutral_switch,80x0F_idle_set_point,80x10_idle_hot,80x12_iac_position,80x13-14_idle_error,80x15_ignition_advance_offset,80x16_ignition_advance,80x17-18_coil_time,80x19_crankshaft_position_sensor,coolant_sensor_fault,air_intake_sensor_fault,fuel_pump_circuit_fault,throttle_pot_fault,0x80_raw,7dx01_ignition_switch,7dx02_throttle_angle,7dx04_air_fuel_ratio,7dx06_lambda_voltage,7dx07_lambda_sensor_frequency,7dx08_lambda_sensor_dutycycle,7dx09_lambda_sensor_status,7dx0A_closed_loop,7dx0B_long_term_fuel_trim,7dx0C_short_term_fuel_trim,7dx0D_carbon_canister_dutycycle,7dx0F_idle_base_pos,7dx12_ignition_advance2,7dx13_idle_speed_offset,7dx1F_jack_count,0x7d_raw
2023-02-23 09:50:58.074,1920,43,200,27,200,37,13.3,0.78,0,false,true,0,38,109,768,0,30,2.7,16,false,false,false,false,801C078062FF52FF25852710000100000026886D0333006C0544100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-02-23 09:50:57.690,1921,43,200,27,200,37,13.3,0.78,0,false,true,0,38,109,768,0,30,2.7,16,false,false,false,false,801C078162FF52FF25852710000100000026886D0338006C0544100000,true,14.4,14.6,530,255,255,1,false,0,0,0,89,0,128,6,7D201018FF92006AFFFF0100806400FF59FFFF30808329FF16401AC022402FC006
2023-02-23 09:50:58.861,1911,43,200,27,200,37,13.3,0.78,0,false,true,0,38,109,768,0,30,2.7,16,false,false,false,false,801C077762FF52FF25852710000100000026886D0330006C0546100000,true,14.4,14.6,540,255,255,1,false,0,0,0,89,0,128,6,7D201018FF92006CFFFF0100806400FF59FFFF30808340FF16401AC022402FC006
2023-02-23 09:50:59.624,1934,43,200,27,200,37,13.3,0.78,0,false,true,0,38,109,768,0,30,2.7,16,false,false,false,false,801C078E62FF52FF25852710000100000026886D0345006C0545100000,true,14.4,14.6,545,255,255,1,false,0,0,0,89,0,128,6,7D201018FF92006DFFFF0100806400FF59FFFF30808341FF16401AC022402FC006
2023-02-23 09:51:00.392,1938,43,200,27,200,37,13.3,0.78,0,false,true,0,38,109,768,0,30,2.69,16,false,false,false,false,801C079262FF52FF25852710000100000026886D0335006C0541100000,true,14.4,14.6,550,255,255,1,false,0,0,0,89,0,128,6,7D201018FF92006EFFFF0100806400FF59FFFF30808332FF16401AC022402FC006
2023-02-23 09:51:01.112,1907,43,200,27,200,37,13.3,0.78,0,false,true,0,38,109,768,0,30,2.69,16,false,false,false,false,801C077362FF52FF25852710000100000026886D0336006C0541100000,true,13.8,14.6,560,255,255,1,false,0,0,0,89,0,128,6,7D201017FF920070FFFF0100806400FF59FFFF3080830AFF16401AC022402FC006
2023-02-23 09:51:01.806,1909,43,200,27,200,37,13.3,0.76,0,false,true,0,38,109,768,0,30,2.69,16,false,false,false,false,801C077562FF52FF25852610000100000026886D0319006C0542100000,true,13.8,14.6,565,255,255,1,false,0,0,0,89,0,128,6,7D201017FF920071FFFF0100806400FF59FFFF30808311FF16401AC022402FC006
2023-02-23 09:51:02.598,1848,44,200,27,200,37,13.3,0.76,0,false,true,0,38,109,768,0,30,2.71,16,false,false,false,false,801C073863FF52FF25852610000100000026886D0300006C054A100000,true,13.8,14.6,570,255,255,1,false,0,0,0,89,0,128,6,7D201017FF920072FFFF0100806400FF59FFFF30808312FF16401AC022402FC006
2023-02-23 09:51:03.384,1886,44,200,27,200,37,13.3,0.76,0,false,true,0,38,109,768,0,30,2.69,16,false,false,false,false,801C075E63FF52FF25852610000100000026886D031B006C0542100000,true,13.8,14.6,570,255,255,1,false,0,0,0,89,0,128,6,7D201017FF920072FFFF0100806400FF59FFFF308082F2FF16401AC022402FC006
2023-02-23 09:51:04.195,1889,44,200,27,200,37,13.3,0.76,0,false,true,0,38,109,768,0,30,2.7,16,false,false,false,false,801C076163FF52FF25852610000100000026886D031A006C0546100000,true,13.8,14.6,585,255,255,1,false,0,0,0,89,0,128,6,7D201017FF920075FFFF0100806400FF59FFFF30808314FF16401AC022402FC006
2023-02-23 09:51:05.537,1896,44,200,27,200,37,13.3,0.76,0,false,true,0,38,109,768,0,30,2.69,16,false,false,false,false,801C076863FF52FF25852610000100000026886D0322006C0540100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-02-23 09:51:05.059,1911,44,200,27,200,37,13.3,0.76,0,false,true,0,38,109,768,0,30,2.69,16,false,false,false,false,801C077763FF52FF25852610000100000026886D0324006C0540100000,true,13.8,14.6,595,255,255,1,false,0,0,0,89,0,128,6,7D201017FF920077FFFF0100806400FF59FFFF30808325FF16401AC022402FC006
2023-02-23 09:51:06.629,1902,44,200,27,200,36,13.3,0.76,0,false,true,0,38,109,768,0,30,2.69,16,false,false,false,false,801C076E63FF52FF24852610000100000026886D0321006C053F100000,true,13.8,14.6,605,255,255,1,false,0,0,0,89,0,128,6,7D201017FF920079FFFF0100806400FF59FFFF308082E9FF16401AC022402FC006
2023-02-23 09:51:07.708,1848,44,200,27,200,38,13.3,0.76,0,false,true,0,38,109,512,0,30,2.7,16,false,false,false,false,801C073863FF52FF26852610000100000026886D02F1006C0545100000,true,13.8,14.6,605,255,255,1,false,0,0,0,89,0,128,6,7D201017FF920079FFFF0100806400FF59FFFF3080831BFF16401AC022402FC006
2023-02-23 09:51:08.471,1896,44,200,27,200,37,13.3,0.76,0,false,true,0,38,109,512,0,30,2.69,16,false,false,false,false,801C076863FF52FF25852610000100000026886D02F8006C053F100000,true,13.8,14.6,605,255,255,1,false,0,0,0,89,0,128,6,7D201017FF920079FFFF0100806400FF59FFFF30808311FF16401AC022402FC006
2023-02-23 09:51:09.209,1920,45,200,27,200,37,13.3,0.76,0,false,true,0,38,108,768,0,30,2.68,16,false,false,false,false,801C078064FF52FF25852610000100000026886C035A006C053C100000,true,13.8,14.6,610,255,255,1,true,0,-3,0,88,0,128,6,7D201017FF92007AFFFF0101806100FF58FFFF3080831DFF16401AC022402FC006
2023-02-23 09:51:09.991,1891,45,200,27,200,37,13.3,0.76,0,false,true,0,38,108,768,0,30,2.68,16,false,false,false,false,801C076364FF52FF25852610000100000026886C0322006C053C100000,true,13.8,14.6,570,255,255,1,true,0,-4,0,88,0,128,6,7D201017FF920072FFFF0101806000FF58FFFF30808314FF16401AC022402FC006
2023-02-23 09:51:10.791,1851,45,200,27,200,37,13.3,0.76,0,false,true,0,38,108,768,0,30,2.68,16,false,false,false,false,801C073B64FF52FF25852610000100000026886C0313006C053A100000,true,13.8,14.6,545,255,255,1,true,0,-5,0,88,0,128,6,7D201017FF92006DFFFF0101805F00FF58FFFF308082FCFF16401AC022402FC006
2023-02-23 09:51:11.517,1830,45,200,27,200,38,13.3,0.76,0,false,true,0,38,108,512,0,30,2.68,16,false,false,false,false,801C072664FF52FF26852610000100000026886C02FC006C053C100000,true,13.8,14.6,520,255,255,1,true,0,-6,0,88,0,128,6,7D201017FF920068FFFF0101805E00FF58FFFF3080830EFF16401AC022402FC006
2023-02-23 09:51:12.222,1855,45,200,27,200,37,13.3,0.76,0,false,true,0,38,108,768,0,30,2.68,16,false,false,false,false,801C073F64FF52FF25852610000100000026886C030C006C053E100000,true,13.8,14.6,505,255,255,1,true,0,-7,0,88,0,128,6,7D201017FF920065FFFF0101805D00FF58FFFF3080830AFF16401AC022402FC006
2023-02-23 09:51:12.988,1847,45,200,27,200,37,13.3,0.76,0,false,true,0,38,108,512,0,30.5,2.68,16,false,false,false,false,801C073764FF52FF25852610000100000026886C02DE006D053B100000,true,13.8,14.6,495,255,255,1,true,0,-8,0,88,0,128,6,7D201017FF920063FFFF0101805C00FF58FFFF308082DDFF16401AC022402FC006
2023-02-23 09:51:13.850,1834,45,200,27,200,39,13.4,0.76,0,false,true,0,38,108,512,0,30,2.68,16,false,false,false,false,801C072A64FF52FF27862610000100000026886C02D0006C053A100000,true,13.8,14.6,475,255,255,1,true,0,-8,0,88,0,128,6,7D201017FF92005FFFFF0101805C00FF58FFFF308082C5FF16401AC022402FC006
2023-02-23 09:51:14.588,1783,45,200,27,200,39,13.4,0.78,0,false,true,0,38,108,512,0,30.5,2.66,16,false,false,false,false,801C06F764FF52FF27862710000100000026886C02CF006D0534100000,true,14.4,14.6,465,255,255,1,true,0,-9,0,88,0,128,6,7D201018FF92005DFFFF0101805B00FF58FFFF308082EAFF16401AC022402FC006
2023-02-23 09:51:15.330,1797,45,200,27,200,39,13.4,0.78,0,false,true,0,38,108,512,0,31,2.68,16,false,false,false,false,801C070564FF52FF27862711000100000026886C02C4006E053C100000,true,10.8,14.6,465,255,255,1,true,0,-10,0,88,0,128,6,7D201012FF92005DFFFF0101805A00FF58FFFF30808143FF16401AC022402FC006
2023-02-23 09:51:16.066,1274,45,200,27,200,37,13.4,0.64,0,false,true,0,38,108,0,0,12,2.67,16,false,false,false,false,801C04FA64FF52FF25862000000100000026886C009800480536100000,true,15,14.6,460,255,255,1,true,0,-11,0,88,0,128,6,7D201019FF92005CFFFF0101805900FF58FFFF3080809AFF16401AC022402FC006
2023-02-23 09:51:16.814,1289,45,200,27,200,63,13.4,0.86,0,false,true,0,38,108,256,0,20,2.68,16,false,false,false,false,801C050964FF52FF3F862B10000100000026886C018C0058053A100000,true,15.6,14.6,445,255,255,1,true,0,-12,0,88,0,128,6,7D20101AFF920059FFFF0101805800FF58FFFF3080838DFF16401AC022402FC006
2023-02-23 09:51:17.610,1940,46,200,27,200,37,13.4,0.76,0,false,true,0,38,108,768,0,30,2.68,16,false,false,false,false,801C079465FF52FF25862610000100000026886C0363006C053B100000,true,10.8,14.6,475,255,255,1,true,0,-13,0,88,0,128,6,7D201012FF92005FFFFF0101805700FF58FFFF30808199FF16401AC022402FC006
2023-02-23 09:51:18.385,1218,46,200,27,200,39,13.4,0.64,0,false,true,0,38,108,0,0,12,2.68,16,false,false,false,false,801C04C265FF52FF27862000000100000026886C006D0048053B100000,true,12.6,14.6,455,255,255,1,true,0,-14,0,88,0,128,6,7D201015FF92005BFFFF0101805600FF58FFFF30808017FF16401AC022402FC006
2023-02-23 09:51:19.085,1174,46,200,27,200,54,13.4,0.76,0,false,true,0,38,108,0,0,21.5,2.68,16,false,false,false,false,801C049665FF52FF36862610000100000026886C009B005B053E100000,true,13.8,14.6,430,255,255,1,true,0,-15,0,87,0,128,6,7D201017FF920056FFFF0101805500FF57FFFF30808197FF16401AC022402FC006
2023-02-23 09:51:19.843,1619,47,200,27,200,43,13.4,0.76,0,false,true,0,38,107,512,0,29.5,2.66,16,false,false,false,false,801C065366FF52FF2B862610000100000026886B0227006B0533100000,true,13.8,14.6,415,255,255,1,true,0,-16,0,87,0,128,6,7D201017FF920053FFFF0101805400FF57FFFF30808200FF16401AC022402FC006
2023-02-23 09:51:20.674,1542,47,200,27,200,42,13.4,0.76,0,false,true,0,38,107,256,0,29,2.66,16,false,false,false,false,801C060666FF52FF2A862610000100000026886B01D1006A0532100000,true,13.8,14.6,400,255,255,1,true,0,-17,0,87,0,128,6,7D201017FF920050FFFF0101805300FF57FFFF308081D2FF16401AC022402FC006
2023-02-23 09:51:22.082,1475,47,200,27,200,44,13.4,0.76,0,false,true,0,38,107,256,0,26,2.69,16,false,false,false,false,801C05C366FF52FF2C862610000100000026886B015F00640542100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-02-23 09:51:21.632,1464,47,200,27,200,44,13.4,0.76,0,false,true,0,38,107,256,0,27,2.66,16,false,false,false,false,801C05B866FF52FF2C862610000100000026886B019B00660533100000,true,13.8,14.6,390,255,255,1,true,0,-19,0,87,0,128,6,7D201017FF92004EFFFF0101805100FF57FFFF30808199FF16401AC022402FC006
2023-02-23 09:51:22.865,1486,47,200,27,200,45,13.4,0.76,0,false,true,0,38,107,256,0,28,2.66,16,false,false,false,false,801C05CE66FF52FF2D862610000100000026886B01A800680534100000,true,13.8,14.6,380,255,255,1,true,0,-19,0,87,0,128,6,7D201017FF92004CFFFF0101805100FF57FFFF3080816DFF16401AC022402FC006
2023-02-23 09:51:23.684,1439,47,200,27,200,44,13.4,0.76,0,false,true,0,38,107,256,0,26.5,2.66,16,false,false,false,false,801C059F66FF52FF2C862610000100000026886B017100650532100000,true,13.8,14.6,375,255,255,1,true,0,-19,0,87,0,128,6,7D201017FF92004BFFFF0101805100FF57FFFF30808136FF16401AC022402FC006
2023-02-23 09:51:24.449,1417,47,200,27,200,47,13.4,0.76,0,false,true,0,38,107,256,0,26,2.67,16,false,false,false,false,801C058966FF52FF2F862610000100000026886B016E00640537100000,true,13.8,14.6,370,255,255,1,true,0,-19,0,87,0,128,6,7D201017FF92004AFFFF0101805100FF57FFFF3080816CFF16401AC022402FC006
2023-02-23 09:51:25.190,1401,48,200,27,200,47,13.4,0.76,0,false,true,0,38,107,256,0,26,2.68,16,false,false,false,false,801C057967FF52FF2F862610000100000026886B01420064053C100000,true,13.8,14.6,370,255,255,1,true,0,-19,0,87,0,128,6,7D201017FF92004AFFFF0101805100FF57FFFF30808133FF16401AC022402FC006
2023-02-23 09:51:25.900,1423,48,200,27,200,47,13.4,0.76,0,false,true,0,38,107,256,0,26,2.68,16,false,false,false,false,801C058F67FF52FF2F862610000100000026886B016E0064053E100000,true,13.8,14.6,360,255,255,1,true,0,-19,0,87,0,128,6,7D201017FF920048FFFF0101805100FF57FFFF30808196FF16401AC022402FC006
2023-02-23 09:51:26.635,1460,48,200,27,200,46,13.4,0.76,0,false,true,0,38,107,256,0,26,2.67,16,false,false,false,false,801C05B467FF52FF2E862610000100000026886B016A00640537100000,true,13.8,14.6,365,255,255,1,true,0,-19,0,87,0,128,6,7D201017FF920049FFFF0101805100FF57FFFF30808149FF16401AC022402FC006
2023-02-23 09:51:27.378,1420,48,200,27,200,46,13.4,0.76,0,false,true,0,38,107,256,0,26,2.68,16,false,false,false,false,801C058C67FF52FF2E862610000100000026886B01510064053A100000,true,13.8,14.6,360,255,255,1,true,0,-19,0,87,0,128,6,7D201017FF920048FFFF0101805100FF57FFFF308080E4FF16401AC022402FC006
2023-02-23 09:51:28.135,1332,49,200,27,200,48,13.4,0.76,0,false,true,0,38,107,0,0,24,2.68,16,false,false,false,false,801C053468FF52FF30862610000100000026886B00F10060053E100000,true,13.8,14.6,355,255,255,1,true,0,-19,0,87,0,128,6,7D201017FF920047FFFF0101805100FF57FFFF30808127FF16401AC022402FC006
2023-02-23 09:51:28.871,1399,49,200,27,200,47,13.4,0.76,0,false,true,0,38,107,256,0,26.5,2.66,16,false,false,false,false,801C057768FF52FF2F862610000100000026886B016500650534100000,true,13.8,14.6,350,255,255,1,true,0,-19,0,87,0,128,6,7D201017FF920046FFFF0101805100FF57FFFF30808166FF16401AC022402FC006
2023-02-23 09:51:30.022,1399,49,200,27,200,47,13.4,0.76,0,false,true,0,38,107,256,0,26,2.67,16,false,false,false,false,801C057768FF52FF2F862610000100000026886B014700640538100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-02-23 09:51:29.607,1419,49,200,27,200,46,13.4,0.76,0,false,true,0,38,107,256,0,26,2.67,16,false,false,false,false,801C058B68FF52FF2E862610000100000026886B015B00640538100000,true,13.8,14.6,345,255,255,1,true,0,-19,0,87,0,128,6,7D201017FF920045FFFF0101805100FF57FFFF30808167FF16401AC022402FC006
2023-02-23 09:51:30.724,1447,49,200,27,200,47,13.4,0.76,0,false,true,0,38,107,256,0,26,2.68,16,false,false,false,false,801C05A768FF52FF2F862610000100000026886B01710064053E100000,true,13.8,14.6,345,255,255,1,true,0,-19,0,87,0,128,6,7D201017FF920045FFFF0101805100FF57FFFF30808174FF16401AC022402FC006
2023-02-23 09:51:31.433,1456,49,200,27,200,47,13.4,0.76,0,false,true,0,38,107,256,0,26.5,2.66,16,false,false,false,false,801C05B068FF52FF2F862610000100000026886B018900650534100000,true,13.8,14.6,340,255,255,1,true,0,-19,0,87,0,128,6,7D201017FF920044FFFF0101805100FF57FFFF30808186FF16401AC022402FC006
2023-02-23 09:51:32.180,1463,49,200,27,200,46,13.4,0.76,0,false,true,0,38,107,256,0,26,2.66,16,false,false,false,false,801C05B768FF52FF2E862610000100000026886B015900640534100000,true,13.8,14.6,340,255,255,1,true,0,-19,0,87,0,128,6,7D201017FF920044FFFF0101805100FF57FFFF30808183FF16401AC022402FC006
2023-02-23 09:51:32.920,1394,49,200,27,200,48,13.4,0.76,0,false,true,0,38,107,256,0,24,2.69,16,false,false,false,false,801C057268FF52FF30862610000100000026886B014800600540100000,true,13.8,14.6,335,255,255,1,true,0,-19,0,86,0,128,6,7D201017FF920043FFFF0101805100FF56FFFF3080817CFF16401AC022402FC006
2023-02-23 09:51:33.626,1448,49,200,27,200,45,13.4,0.76,0,false,true,0,38,106,256,0,28,2.66,16,false,false,false,false,801C05A868FF52FF2D862610000100000026886A01BB00680531100000,true,13.8,14.6,335,255,255,1,true,0,-19,0,86,0,128,6,7D201017FF920043FFFF0101805100FF56FFFF308081BBFF16401AC022402FC006
2023-02-23 09:51:34.389,1433,50,200,27,200,50,13.4,0.8,0,false,true,0,38,106,256,0,24,2.68,16,false,false,false,false,801C059969FF52FF32862810000100000026886A017F0060053D100000,true,15,14.6,330,255,255,1,true,0,-19,0,86,0,128,6,7D201019FF920042FFFF0101805100FF56FFFF308081AFFF16401AC022402FC006
2023-02-23 09:51:35.157,1597,50,200,27,200,49,13.4,0.84,0,false,true,0,38,106,512,0,26,2.68,16,false,false,false,false,801C063D69FF52FF31862A10000100000026886A02640064053D100000,true,15.6,14.6,325,255,255,1,true,0,-19,0,86,0,128,6,7D20101AFF920041FFFF0101805100FF56FFFF3080828CFF16401AC022402FC006
2023-02-23 09:51:35.902,1768,50,200,27,200,53,13.4,0.9,0,false,true,0,38,106,512,0,24,2.67,16,false,false,false,false,801C06E869FF52FF35862D10000100000026886A02B900600538100000,true,18.6,14.6,320,255,255,1,true,0,-19,0,86,0,128,6,7D20101FFF920040FFFF0101805100FF56FFFF3080831DFF16401AC022402FC006
2023-02-23 09:51:36.669,1937,50,200,27,200,53,13.4,0.94,0,false,true,0,38,106,768,0,25.5,2.68,16,false,false,false,false,801C079169FF52FF35862F10000100000026886A039D0063053C100000,true,18.6,14.6,310,255,255,1,true,0,-19,0,86,0,128,6,7D20101FFF92003EFFFF0101805100FF56FFFF308083CAFF16401AC022402FC006
2023-02-23 09:51:37.829,2082,50,200,28,200,51,13.4,0.94,0,false,true,0,38,106,1024,0,26,2.69,16,false,false,false,false,801C082269FF53FF33862F10000100000026886A041400640540100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-02-23 09:51:37.445,2023,50,200,28,200,52,13.4,0.94,0,false,true,0,38,106,768,0,26,2.68,16,false,false,false,false,801C07E769FF53FF34862F10000100000026886A03F20064053A100000,true,18.6,14.6,300,255,255,1,true,0,-19,0,86,0,128,6,7D20101FFF92003CFFFF0101805100FF56FFFF3080843BFF16401AC022402FC006
2023-02-23 09:51:38.606,2159,50,200,28,200,50,13.4,0.94,0,false,true,0,38,106,1024,0,26,2.69,16,false,false,false,false,801C086F69FF53FF32862F10000100000026886A046000640543100000,true,18.6,14.6,290,255,255,1,true,0,-16,0,86,0,128,6,7D20101FFF92003AFFFF0101805400FF56FFFF30808494FF16401AC022402FC006
2023-02-23 09:51:39.399,2242,51,200,28,200,47,13.4,0.94,0,false,true,0,38,106,1024,0,27.5,2.68,16,false,false,false,false,801C08C26AFF53FF2F862F10000100000026886A04BF0067053C100000,true,18.6,14.6,285,255,255,1,true,0,-15,0,86,0,128,6,7D20101FFF920039FFFF0101805500FF56FFFF30808507FF16401AC022402FC006
2023-02-23 09:51:40.288,2311,51,200,28,200,42,13.4,0.9,0,false,true,0,38,106,1280,0,30.5,2.67,16,false,false,false,false,801C09076AFF53FF2A862D10000100000026886A0519006D0536100000,true,16.2,14.6,285,255,255,1,true,0,-14,0,86,0,128,6,7D20101BFF920039FFFF0101805600FF56FFFF308084A0FF16401AC022402FC006
2023-02-23 09:51:41.074,2194,51,200,28,200,38,13.4,0.84,0,false,true,0,38,106,1024,0,31.5,2.67,16,false,false,false,false,801C08926AFF53FF26862A10000100000026886A0465006F0538100000,true,15,14.6,275,255,255,1,true,0,-13,0,86,0,128,6,7D201019FF920037FFFF0101805700FF56FFFF30808437FF16401AC022402FC006
2023-02-23 09:51:41.842,2096,52,200,28,200,39,13.4,0.82,0,false,true,0,38,106,1024,0,32,2.67,16,false,false,false,false,801C08306BFF53FF27862910000100000026886A041800700536100000,true,15,14.6,270,255,255,1,true,0,-12,0,86,0,128,6,7D201019FF920036FFFF0101805800FF56FFFF308083C2FF16401AC022402FC006
2023-02-23 09:51:42.610,2011,52,200,28,200,41,13.4,0.82,0,false,true,0,38,106,768,0,32,2.67,16,false,false,false,false,801C07DB6BFF53FF29862910000100000026886A03D500700536100000,true,15,14.6,265,255,255,1,true,0,-11,0,86,0,128,6,7D201019FF920035FFFF0101805900FF56FFFF308083C0FF16401AC022402FC006
2023-02-23 09:51:43.391,2024,52,200,28,200,40,13.4,0.82,0,false,true,0,38,106,768,0,32,2.66,16,false,false,false,false,801C07E86BFF53FF28862910000100000026886A03DF00700534100000,true,14.4,14.6,265,255,255,1,true,0,-10,0,86,0,128,6,7D201018FF920035FFFF0101805A00FF56FFFF3080839EFF16401AC022402FC006
2023-02-23 09:51:44.117,1871,52,200,28,200,32,13.4,0.68,0,false,true,0,38,105,512,0,10.5,2.66,16,false,false,false,false,801C074F6BFF53FF20862200000100000026886902A300450530100000,true,10.8,14.6,280,255,255,1,true,0,-10,0,85,0,128,6,7D201012FF920038FFFF0101805A00FF55FFFF3080815EFF16401AC022402FC006
2023-02-23 09:51:44.838,1278,52,200,28,200,42,13.4,0.7,0,false,true,0,38,106,0,0,24,2.68,16,false,false,false,false,801C04FE6BFF53FF2A862310000100000026886A00F90060053E100000,true,13.8,14.6,265,255,255,1,true,0,-9,0,85,0,128,6,7D201017FF920035FFFF0101805B00FF55FFFF308081ACFF16401AC022402FC006
2023-02-23 09:51:46.010,1579,52,200,28,200,40,13.4,0.72,0,false,true,0,38,106,512,0,30,2.66,16,false,false,false,false,801C062B6BFF53FF28862410000100000026886A0206006C0534100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-02-23 09:51:45.606,1581,52,200,28,200,44,13.4,0.76,0,false,true,0,38,106,512,0,30,2.68,16,false,false,false,false,801C062D6BFF53FF2C862610000100000026886A024A006C053A100000,true,12.6,14.6,285,255,255,1,true,0,-7,0,85,0,128,6,7D201015FF920039FFFF0101805D00FF55FFFF30808272FF16401AC022402FC006
2023-02-23 09:51:46.814,1684,53,200,28,200,38,13.4,0.72,0,false,true,0,38,106,512,0,30,2.65,16,false,false,false,false,801C06946CFF53FF26862410000100000026886A0252006C052E100000,true,12.6,14.6,270,255,255,1,true,0,-6,0,85,0,128,6,7D201015FF920036FFFF0101805E00FF55FFFF30808263FF16401AC022402FC006
2023-02-23 09:51:47.594,1634,53,200,28,200,39,13.4,0.72,0,false,true,0,38,106,512,0,30,2.65,16,false,false,false,false,801C06626CFF53FF27862410000100000026886A0261006C052E100000,true,12.6,14.6,265,255,255,1,true,0,-5,0,85,0,128,6,7D201015FF920035FFFF0101805F00FF55FFFF30808275FF16401AC022402FC006
2023-02-23 09:51:48.370,1664,53,200,28,200,38,13.4,0.72,0,false,true,0,38,106,512,0,29.5,2.65,16,false,false,false,false,801C06806CFF53FF26862410000100000026886A0270006B052D100000,true,12.6,14.6,270,255,255,1,true,0,-4,0,85,0,128,6,7D201015FF920036FFFF0101806000FF55FFFF3080827CFF16401AC022402FC006
2023-02-23 09:51:49.074,1687,53,200,28,200,37,13.4,0.72,0,false,true,0,38,106,512,0,29.5,2.66,16,false,false,false,false,801C06976CFF53FF25862410000100000026886A0295006B0530100000,true,12.6,14.6,280,255,255,1,true,0,-3,0,85,0,128,6,7D201015FF920038FFFF0101806100FF55FFFF30808291FF16401AC022402FC006
2023-02-23 09:51:49.862,1666,53,200,28,200,37,13.4,0.72,0,false,true,0,38,106,512,0,29.5,2.65,16,false,false,false,false,801C06826CFF53FF25862410000100000026886A026C006B052D100000,true,12.6,14.6,275,255,255,1,true,0,-3,0,85,0,128,6,7D201015FF920037FFFF0101806100FF55FFFF30808270FF16401AC022402FC006
2023-02-23 09:51:50.581,1693,53,200,28,200,37,13.4,0.72,0,false,true,0,38,106,512,0,29.5,2.65,16,false,false,false,false,801C069D6CFF53FF25862410000100000026886A0290006B052D100000,true,12.6,14.6,285,255,255,1,true,0,-2,0,85,0,128,6,7D201015FF920039FFFF0101806200FF55FFFF30808284FF16401AC022402FC006
2023-02-23 09:51:51.317,1718,53,200,28,200,37,13.4,0.72,0,false,true,0,38,106,512,0,29.5,2.65,16,false,false,false,false,801C06B66CFF53FF25862410000100000026886A0288006B052D100000,true,12.6,14.6,310,255,255,1,true,0,-1,0,85,0,128,6,7D201015FF92003EFFFF0101806300FF55FFFF3080829DFF16401AC022402FC006
2023-02-23 09:51:52.053,1712,53,200,28,200,37,13.4,0.72,0,false,true,0,38,106,512,0,29.5,2.66,16,false,false,false,false,801C06B06CFF53FF25862410000100000026886A02A8006B0530100000,true,12.6,14.6,335,255,255,1,true,0,0,0,85,0,128,6,7D201015FF920043FFFF0101806400FF55FFFF308082BBFF16401AC022402FC006
2023-02-23 09:51:52.810,1671,54,200,28,200,35,13.4,0.7,0,false,true,0,38,105,512,0,11.5,2.66,16,false,false,false,false,801C06876DFF53FF238623000001000000268869021D00470531100000,true,12,14.6,570,255,255,1,true,0,-2,0,85,0,128,6,7D201014FF920072FFFF0101806200FF55FFFF30808138FF16401AC022402FC006
2023-02-23 09:51:53.597,1415,54,200,28,200,41,13.4,0.7,0,false,true,0,38,105,256,0,18,2.67,16,false,false,false,false,801C05876DFF53FF298623000001000000268869014100540536100000,true,12.6,14.6,435,255,255,1,true,0,-3,0,85,0,128,6,7D201015FF920057FFFF0101806100FF55FFFF308081C8FF16401AC022402FC006
2023-02-23 09:51:54.703,1666,54,200,28,200,38,13.4,0.72,0,false,true,0,38,106,512,0,30,2.66,16,false,false,false,false,801C06826DFF53FF26862410000100000026886A027C006C0530100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-02-23 09:51:54.335,1605,54,200,28,200,40,13.4,0.72,0,false,true,0,38,106,512,0,30.5,2.68,16,false,false,false,false,801C06456DFF53FF28862410000100000026886A0254006D053B100000,true,12.6,14.6,390,255,255,1,true,0,-4,0,85,0,128,6,7D201015FF92004EFFFF0101806000FF55FFFF3080825BFF16401AC022402FC006
2023-02-23 09:51:55.443,1641,54,200,28,200,39,13.4,0.72,0,false,true,0,38,106,512,0,30,2.65,16,false,false,false,false,801C06696DFF53FF27862410000100000026886A0244006C052C100000,true,12.6,14.6,355,255,255,1,true,0,-5,0,85,0,128,6,7D201015FF920047FFFF0101805F00FF55FFFF30808268FF16401AC022402FC006
2023-02-23 09:51:56.303,1641,54,200,28,200,39,13.4,0.72,0,false,true,0,38,106,512,0,30,2.65,16,false,false,false,false,801C06696DFF53FF27862410000100000026886A0263006C052C100000,true,12.6,14.6,335,255,255,1,true,0,-6,0,85,0,128,6,7D201015FF920043FFFF0101805E00FF55FFFF30808293FF16401AC022402FC006
2023-02-23 09:51:57.062,1676,54,200,28,200,39,13.4,0.72,0,false,true,0,38,106,512,0,30,2.65,16,false,false,false,false,801C068C6DFF53FF27862410000100000026886A02A7006C052E100000,true,12.6,14.6,320,255,255,1,true,0,-7,0,85,0,128,6,7D201015FF920040FFFF0101805D00FF55FFFF30808208FF16401AC022402FC006
