#time,80x01-02_engine-rpm,80x03_coolant_temp,80x04_ambient_temp,80x05_intake_air_temp,80x06_fuel_temp,80x07_map_kpa,80x08_battery_voltage,80x09_throttle_pot,80x0A_idle_switch,80x0B_uk1,80x0C_park_neutral_switch,80x0D-0E_fault_codes,80x0F_idle_set_point,80x10_idle_hot,80x11_uk2,80x12_iac_position,80x13-14_idle_error,80x15_ignition_advance_offset,80x16_ignition_advance,80x17-18_coil_time,80x19_crankshaft_position_sensor,80x1A_uk4,80x1B_uk5,7dx01_ignition_switch,7dx02_throttle_angle,7dx03_uk6,7dx04_air_fuel_ratio,7dx05_dtc2,7dx06_lambda_voltage,7dx07_lambda_sensor_frequency,7dx08_lambda_sensor_dutycycle,7dx09_lambda_sensor_status,7dx0A_closed_loop,7dx0B_long_term_fuel_trim,7dx0C_short_term_fuel_trim,7dx0D_carbon_canister_dutycycle,7dx0E_dtc3,7dx0F_idle_base_pos,7dx10_uk7,7dx11_dtc4,7dx12_ignition_advance2,7dx13_idle_speed_offset,7dx14_idle_error2,7dx14-15_uk10,7dx16_dtc5,7dx17_uk11,7dx18_uk12,7dx19_uk13,7dx1A_uk14,7dx1B_uk15,7dx1C_uk16,7dx1D_uk17,7dx1E_uk18,7dx1F_uk19
10:47:31,548,11,200,8,200,39,11.6,0.6,0,32,1,2,0,45,138,137,663,0,22,6,16,0,0,16,20,255,146,0,184,255,255,1,0,132,100,0,255,114,255,255,48,128,125,32113,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400B8FFFF0100846400FF72FFFF30807D71FF11C016C01E802D007D,801C022442FF3FFF27741E0020010200002D8A89029700440BB7100000
10:47:32,564,11,200,7,200,38,11.6,0.6,0,32,1,2,0,45,138,137,654,0,22,6,16,0,0,16,20,255,146,0,189,255,255,1,0,132,100,0,255,114,255,255,48,128,125,32110,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400BDFFFF0100846400FF72FFFF30807D6EFF11C016C01E802D007D,801C023442FF3EFF26741E0020010200002D8A89028E00440BB7100000
10:47:33,554,11,200,7,200,41,11.7,0.6,0,32,1,2,0,45,138,137,665,0,22,6,16,0,0,16,20,255,146,0,189,255,255,1,0,132,100,0,255,114,255,255,48,128,125,32104,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400BDFFFF0100846400FF72FFFF30807D68FF11C016C01E802D007D,801C022A42FF3EFF29751E0020010200002D8A89029900440BB7100000
10:47:34,569,12,200,8,200,38,11.6,0.6,0,32,1,2,0,45,138,137,653,0,22,6,16,0,0,16,20,255,146,0,199,255,255,1,0,132,100,0,255,114,255,255,48,128,125,32111,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400C7FFFF0100846400FF72FFFF30807D6FFF11C016C01E802D007D,801C023943FF3FFF26741E0020010200002D8A89028D00440BB7100000
10:47:35,568,12,200,8,200,39,11.6,0.6,0,32,1,2,0,45,138,137,658,0,22,6,16,0,0,16,20,255,146,0,214,255,255,1,0,132,100,0,255,114,255,255,48,128,125,32102,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400D6FFFF0100846400FF72FFFF30807D66FF11C016C01E802D007D,801C023843FF3FFF27741E0020010200002D8A89029200440BB7100000
10:47:35,567,12,200,7,200,39,11.6,0.6,0,32,1,2,0,45,138,137,648,0,22,6,16,0,0,16,20,255,146,0,234,255,255,1,0,132,100,0,255,114,255,255,48,128,125,32122,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400EAFFFF0100846400FF72FFFF30807D7AFF11C016C01E802D007D,801C023743FF3EFF27741E0020010200002D8A89028800440BB7100000
10:47:36,563,12,200,8,200,41,11.6,0.6,0,32,1,2,0,45,138,137,657,0,22,6,16,0,0,16,20,255,146,0,8,255,255,1,0,132,100,0,255,114,255,255,48,128,125,32117,255,17,192,22,192,30,128,45,0,125,7D20101EFFB40008FFFF0100846400FF72FFFF30807D75FF11C016C01E802D007D,801C023343FF3FFF29741E0020010200002D8A89029100440BB7100000
10:47:37,550,12,200,8,200,41,11.7,0.6,0,32,1,2,0,45,138,137,668,0,22,6,16,0,0,16,20,255,146,0,43,255,255,1,0,132,100,0,255,114,255,255,48,128,125,32096,255,17,192,22,192,30,128,45,0,125,7D20101EFFB4002BFFFF0100846400FF72FFFF30807D60FF11C016C01E802D007D,801C022643FF3FFF29751E0020010200002D8A89029C00440BB7100000
10:47:38,558,12,200,8,200,41,11.7,0.6,0,32,1,2,0,45,138,137,665,0,22,6,16,0,0,16,20,255,146,0,73,255,255,1,0,132,100,0,255,114,255,255,48,128,125,32088,255,17,192,22,192,30,128,45,0,125,7D20101EFFB40049FFFF0100846400FF72FFFF30807D58FF11C016C01E802D007D,801C022E43FF3FFF29751E0020010200002D8A89029900440BB7100000
10:47:39,567,12,200,7,200,39,11.6,0.6,0,32,1,2,0,45,138,137,653,0,22,6,16,0,0,16,20,255,146,0,103,255,255,1,0,132,100,0,255,114,255,255,48,128,125,32100,255,17,192,22,192,30,128,45,0,125,7D20101EFFB40067FFFF0100846400FF72FFFF30807D64FF11C016C01E802D007D,801C023743FF3EFF27741E0020010200002D8A89028D00440BB7100000
10:47:59,600,14,200,8,200,37,11.6,0.6,0,32,1,2,0,45,138,135,630,0,22,6,16,0,0,16,20,255,146,0,157,255,255,1,0,132,100,0,255,112,255,255,48,128,125,32133,255,17,192,22,192,30,128,45,0,125,7D20101EFFB4009DFFFF0100846400FF70FFFF30807D85FF11C016C01E802D007D,801C025845FF3FFF25741E0020010200002D8A87027600440BB7100000
10:48:00,596,14,200,8,200,39,11.7,0.6,0,32,1,2,0,45,138,135,626,0,22,6,16,0,0,16,20,255,146,0,157,255,255,1,0,132,100,0,255,112,255,255,48,128,125,32143,255,17,192,22,192,30,128,45,0,125,7D20101EFFB4009DFFFF0100846400FF70FFFF30807D8FFF11C016C01E802D007D,801C025445FF3FFF27751E0020010200002D8A87027200440BB7100000
10:48:01,612,14,200,8,200,36,11.7,0.6,0,32,1,2,0,45,138,135,621,0,22,6,16,0,0,16,20,255,146,0,152,255,255,1,0,132,100,0,255,112,255,255,48,128,125,32146,255,17,192,22,192,30,128,45,0,125,7D20101EFFB40098FFFF0100846400FF70FFFF30807D92FF11C016C01E802D007D,801C026445FF3FFF24751E0020010200002D8A87026D00440BB7100000
10:48:01,587,14,200,8,200,38,11.7,0.6,0,32,1,2,0,45,138,135,640,0,22,6,16,0,0,16,20,255,146,0,162,255,255,1,0,132,100,0,255,112,255,255,48,128,125,32124,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400A2FFFF0100846400FF70FFFF30807D7CFF11C016C01E802D007D,801C024B45FF3FFF26751E0020010200002D8A87028000440BB7100000
10:48:02,590,14,200,8,200,37,11.7,0.6,0,32,1,2,0,45,138,135,640,0,22,6,16,0,0,16,20,255,146,0,167,255,255,1,0,132,100,0,255,112,255,255,48,128,125,32132,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400A7FFFF0100846400FF70FFFF30807D84FF11C016C01E802D007D,801C024E45FF3FFF25751E0020010200002D8A87028000440BB7100000
10:48:03,569,14,200,8,200,39,11.7,0.6,0,32,1,2,0,45,138,135,650,0,22,6,16,0,0,16,20,255,146,0,172,255,255,1,0,132,100,0,255,112,255,255,48,128,125,32128,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400ACFFFF0100846400FF70FFFF30807D80FF11C016C01E802D007D,801C023945FF3FFF27751E0020010200002D8A87028A00440BB7100000
10:48:04,607,14,200,8,200,37,11.7,0.6,0,32,1,2,0,45,138,135,627,0,22,6,16,0,0,16,20,255,146,0,167,255,255,1,0,132,100,0,255,112,255,255,48,128,125,32136,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400A7FFFF0100846400FF70FFFF30807D88FF11C016C01E802D007D,801C025F45FF3FFF25751E0020010200002D8A87027300440BB7100000
10:48:05,605,14,200,8,200,37,11.6,0.6,0,32,1,2,0,45,138,135,622,0,22,6,16,0,0,16,20,255,146,0,162,255,255,1,0,132,100,0,255,112,255,255,48,128,125,32138,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400A2FFFF0100846400FF70FFFF30807D8AFF11C016C01E802D007D,801C025D45FF3FFF25741E0020010200002D8A87026E00440BB7100000
10:48:06,597,14,200,8,200,38,11.7,0.6,0,32,1,2,0,45,138,135,623,0,22,6,16,0,0,16,20,255,146,0,177,255,255,1,0,132,100,0,255,112,255,255,48,128,125,32139,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400B1FFFF0100846400FF70FFFF30807D8BFF11C016C01E802D007D,801C025545FF3FFF26751E0020010200002D8A87026F00440BB7100000
10:48:07,593,14,200,8,200,39,11.7,0.6,0,32,1,2,0,45,138,135,603,0,22,6,16,0,0,16,20,255,146,0,177,255,255,1,0,132,100,0,255,112,255,255,48,128,125,32165,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400B1FFFF0100846400FF70FFFF30807DA5FF11C016C01E802D007D,801C025145FF3FFF27751E0020010200002D8A87025B00440BB7100000
10:48:07,588,15,200,8,200,39,11.7,0.6,0,32,1,2,0,45,138,135,606,0,22,6,16,0,0,16,20,255,146,0,177,255,255,1,0,132,100,0,255,112,255,255,48,128,125,32181,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400B1FFFF0100846400FF70FFFF30807DB5FF11C016C01E802D007D,801C024C46FF3FFF27751E0020010200002D8A87025E00440BB7100000
10:48:08,600,15,200,8,200,39,11.7,0.6,0,32,1,2,0,45,138,135,619,0,22,6,16,0,0,16,20,255,146,0,172,255,255,1,0,132,100,0,255,112,255,255,48,128,125,32155,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400ACFFFF0100846400FF70FFFF30807D9BFF11C016C01E802D007D,801C025846FF3FFF27751E0020010200002D8A87026B00440BB7100000
10:48:09,607,15,200,8,200,35,11.7,0.6,0,32,1,2,0,45,138,135,600,0,22,6,16,0,0,16,20,255,146,0,177,255,255,1,0,132,100,0,255,112,255,255,48,128,125,32162,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400B1FFFF0100846400FF70FFFF30807DA2FF11C016C01E802D007D,801C025F46FF3FFF23751E0020010200002D8A87025800440BB7100000
10:48:10,599,16,200,8,200,39,11.6,0.6,0,32,1,2,0,45,138,134,593,0,22,6,16,0,0,16,20,255,146,0,182,255,255,1,0,132,100,0,255,111,255,255,48,128,125,32179,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400B6FFFF0100846400FF6FFFFF30807DB3FF11C016C01E802D007D,801C025747FF3FFF27741E0020010200002D8A86025100440BB7100000
10:48:11,604,16,200,8,200,38,11.7,0.6,0,32,1,2,0,45,138,134,602,0,22,6,16,0,0,16,20,255,146,0,177,255,255,1,0,132,100,0,255,111,255,255,48,128,125,32162,255,17,192,22,192,30,128,45,0,125,7D20101EFFB400B1FFFF0100846400FF6FFFFF30807DA2FF11C016C01E802D007D,801C025C47FF3FFF26751E0020010200002D8A86025A00440BB7100000
