#time,80x01-02_engine-rpm,80x03_coolant_temp,80x04_ambient_temp,80x05_intake_air_temp,80x06_fuel_temp,80x07_map_kpa,80x08_battery_voltage,80x09_throttle_pot,80x0A_idle_switch,80x0B_uk1,80x0C_park_neutral_switch,80x0D-0E_fault_codes,80x0F_idle_set_point,80x10_idle_hot,80x11_uk2,80x12_iac_position,80x13-14_idle_error,80x15_ignition_advance_offset,80x16_ignition_advance,80x17-18_coil_time,80x19_crankshaft_position_sensor,80x1A_uk4,80x1B_uk5,7dx01_ignition_switch,7dx02_throttle_angle,7dx03_uk6,7dx04_air_fuel_ratio,7dx05_dtc2,7dx06_lambda_voltage,7dx07_lambda_sensor_frequency,7dx08_lambda_sensor_dutycycle,7dx09_lambda_sensor_status,7dx0A_closed_loop,7dx0B_long_term_fuel_trim,7dx0C_short_term_fuel_trim,7dx0D_carbon_canister_dutycycle,7dx0E_dtc3,7dx0F_idle_base_pos,7dx10_uk7,7dx11_dtc4,7dx12_ignition_advance2,7dx13_idle_speed_offset,7dx14_idle_error2,7dx14-15_uk10,7dx16_dtc5,7dx17_uk11,7dx18_uk12,7dx19_uk13,7dx1A_uk14,7dx1B_uk15,7dx1C_uk16,7dx1D_uk17,7dx1E_uk18,7dx1F_uk19,0x7d_raw,0x80_raw
12:35:59.816,0,56,200,24,200,100.000000,12.000000,0.540000,false,false,true,0,32,20,0,123,1375,5,4.000000,6.470000,false,0,0,true,10,0,14.600000,64,150,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92401effff0100796400ff6fffff35887aa1ff134015801a0029c02a,801c00006fff4fff64781b00000100002037877b055f05380ca5000000
12:36:00.550,0,56,200,24,200,100.000000,12.000000,0.540000,false,false,true,0,32,20,0,123,1375,5,4.000000,6.470000,false,0,0,true,10,0,14.600000,64,150,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92401effff0100796400ff6fffff35887aa1ff134015801a0029c02a,801c00006fff4fff64781b00000100002037877b055f05380ca5000000
12:36:01.013,0,56,200,24,200,100.000000,12.000000,0.540000,false,false,true,0,32,20,0,123,1375,5,4.000000,6.470000,false,0,0,true,10,0,14.600000,64,150,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92401effff0100796400ff6fffff35887a88ff134015801a0029c02a,801c00006fff4fff64781b00000100002037877b055f05380ca5000000
12:36:01.460,0,56,200,24,200,100.000000,12.000000,0.540000,false,false,true,0,32,20,0,123,1375,5,4.000000,6.470000,false,0,0,true,10,0,14.600000,64,150,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92401effff0100796400ff6fffff35887aa1ff134015801a0029c02a,801c00006fff4fff64781b00000100002037877b055f05380ca5000000
12:36:01.923,0,56,200,24,200,100.000000,12.000000,0.540000,false,false,true,0,32,20,0,123,1375,5,4.000000,6.470000,false,0,0,true,10,0,14.600000,64,155,255,255,1,false,-7,100,0,255,112,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92401fffff0100796400ff70ffff35887aa1ff134015801a0029c02a,801c00006fff4fff64781b00000100002037877b055f05380ca5000000
12:36:02.354,0,56,200,24,200,100.000000,12.000000,0.540000,false,false,true,0,32,20,0,123,1400,5,4.000000,6.470000,false,0,0,true,10,0,14.600000,64,155,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92401fffff0100796400ff6fffff35887aa1ff134015801a0029c02a,801c00006fff4fff64781b00000100002037877b057805380ca5000000
12:36:02.801,0,56,200,24,200,100.000000,12.000000,0.540000,false,false,true,0,32,20,0,123,1375,5,4.000000,6.470000,false,0,0,true,10,0,14.600000,64,155,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92401fffff0100796400ff6fffff35887aa1ff134015801a0029c02a,801c00006fff4fff64781b00000100002037877b055f05380ca5000000
12:36:03.264,0,56,200,24,200,100.000000,12.000000,0.540000,false,false,true,0,32,20,0,123,1375,5,4.000000,6.470000,false,0,0,true,10,0,14.600000,64,155,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92401fffff0100796400ff6fffff35887aa1ff134015801a0029c02a,801c00006fff4fff64781b00000100002037877b055f05380ca5000000
12:36:03.743,0,56,200,24,200,88.000000,11.800000,0.540000,false,false,true,0,32,20,0,123,1400,5,4.000000,6.670000,true,0,0,true,10,0,14.600000,64,165,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff924021ffff0100796400ff6fffff35887c62ff134015801a0029c02a,801c00006fff4fff58761b00000100002037877b057805380d08100000
12:36:04.270,982,56,200,24,200,50.000000,11.600000,0.540000,false,false,true,0,32,20,0,123,167,5,4.000000,3.930000,true,0,0,true,9,0,14.600000,64,355,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d20100fff924047ffff0100796400ff6fffff35887f45ff134015801a0029c02a,801c03d66fff4fff32741b00000100002037877b00a7053807af100000
12:36:04.750,991,56,200,24,200,36.000000,11.600000,0.520000,false,false,true,0,32,20,0,123,452,5,4.000000,3.300000,true,0,0,true,9,0,14.600000,64,490,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d20100fff924062ffff0100796400ff6fffff35887df6ff134015801a0029c02a,801c03df6fff4fff24741a00000100002037877b01c405380671100000
12:36:05.244,836,56,200,24,200,44.000000,11.800000,0.520000,false,false,true,0,32,20,0,123,536,5,4.000000,3.300000,true,0,0,true,10,0,14.600000,64,480,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff924060ffff0100796400ff6fffff35887df8ff134015801a0029c02a,801c03446fff4fff2c761a00000100002037877b021805380674100000
12:36:05.595,863,56,200,24,200,45.000000,11.900000,0.560000,false,false,true,0,32,20,0,123,482,5,4.000000,3.230000,true,0,0,true,10,0,14.600000,64,470,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff92405effff0100796400ff6fffff35887e59ff134015801a0029c02a,801c035f6fff4fff2d771c00000100002037877b01e20538064f100000
12:36:06.154,1008,56,200,24,200,43.000000,12.000000,0.580000,false,false,true,0,32,20,0,123,360,5,4.000000,3.190000,true,0,0,true,10,0,14.600000,64,470,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff92405effff0100796400ff6fffff35887ea6ff134015801a0029c02a,801c03f06fff4fff2b781d00000100002037877b01680538063d100000
12:36:06.968,1014,56,200,24,200,42.000000,12.200000,0.560000,false,false,true,0,32,20,0,123,352,5,4.000000,3.160000,true,0,0,true,10,0,14.600000,64,470,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92405effff0100796400ff6fffff35887ea4ff134015801a0029c02a,801c03f66fff4fff2a7a1c00000100002037877b01600538062c100000
12:36:07.463,991,56,200,24,200,37.000000,12.300000,0.520000,false,false,true,0,32,20,0,123,406,5,4.000000,3.140000,true,0,0,true,9,0,14.600000,64,470,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d20100fff92405effff0100796400ff6fffff35887e5cff134015801a0029c02a,801c03df6fff4fff257b1a00000100002037877b019605380621100000
12:36:08.309,935,56,200,24,200,41.000000,12.500000,0.540000,false,false,true,0,32,20,0,129,395,5,14.000000,3.120000,true,0,0,true,10,0,14.600000,64,465,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff92405dffff0100796400ff6fffff35887ed7ff134015801a0029c02a,801c03a76fff4fff297d1b000001000020378781018b054c0617100000
12:36:08.804,1163,56,200,24,200,36.000000,12.600000,0.560000,false,false,true,0,32,20,0,129,189,5,14.000000,3.110000,true,0,0,true,10,0,14.600000,64,470,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff92405effff0100796400ff6fffff35887f59ff134015801a0029c02a,801c048b6fff4fff247e1c00000100002037878100bd054c0613100000
12:36:09.363,1229,56,200,24,200,34.000000,12.600000,0.560000,false,false,true,0,32,20,0,129,141,5,14.000000,3.110000,true,0,0,true,10,0,14.600000,64,475,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff92405fffff0100796400ff6fffff35887f78ff134015801a0029c02a,801c04cd6fff4fff227e1c000001000020378781008d054c0612100000
12:36:09.730,1236,56,200,24,200,33.000000,12.700000,0.560000,false,false,true,0,32,20,0,129,135,5,14.000000,3.090000,true,0,0,true,10,0,14.600000,64,480,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff924060ffff0100796400ff6fffff35887f72ff134015801a0029c02a,801c04d46fff4fff217f1c0000010000203787810087054c060a100000
12:36:10.130,1231,56,200,24,200,33.000000,12.700000,0.560000,false,false,true,0,32,20,0,128,146,5,14.000000,3.100000,true,0,0,true,10,0,14.600000,64,485,255,255,1,false,-7,100,0,255,111,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff924061ffff0100796400ff6fffff35887f6bff134015801a0029c02a,801c04cf6fff4fff217f1c0000010000203787800092054c060d100000
12:36:10.688,1230,57,200,24,200,33.000000,12.800000,0.560000,false,false,true,0,32,20,0,128,148,5,14.000000,3.090000,true,0,0,true,10,0,14.600000,64,495,255,255,1,false,-7,100,0,255,110,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff924063ffff0100796400ff6effff35887f61ff134015801a0029c02a,801c04ce70ff4fff21801c0000010000203787800094054c0607100000
12:36:11.502,1212,57,200,24,200,34.000000,12.800000,0.560000,false,false,true,0,32,20,0,128,166,5,14.000000,3.070000,true,0,0,true,10,0,14.600000,64,500,255,255,1,false,-7,100,0,255,110,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff924064ffff0100796400ff6effff35887f5fff134015801a0029c02a,801c04bc70ff4fff22801c00000100002037878000a6054c05ff100000
12:36:12.045,1220,57,200,24,200,33.000000,12.900000,0.560000,false,false,true,0,32,20,0,128,155,5,14.000000,3.090000,true,0,0,true,10,0,14.600000,64,510,255,255,1,false,-7,100,0,255,110,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff924066ffff0100796400ff6effff35887f5bff134015801a0029c02a,801c04c470ff4fff21811c000001000020378780009b054c0607100000
12:36:12.811,1215,57,200,24,200,34.000000,12.900000,0.560000,false,false,true,0,32,20,0,128,166,5,14.000000,3.070000,true,0,0,true,10,0,14.600000,64,525,255,255,1,false,-7,100,0,255,110,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff924069ffff0100796400ff6effff35887f5eff134015801a0029c02a,801c04bf70ff4fff22811c00000100002037878000a6054c05ff100000
12:36:13.338,1200,57,200,24,200,35.000000,12.900000,0.560000,false,false,true,0,32,20,0,128,176,5,14.000000,3.060000,true,0,0,true,10,0,14.600000,64,530,255,255,1,false,-7,100,0,255,110,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff92406affff0100796400ff6effff35887f5bff134015801a0029c02a,801c04b070ff4fff23811c00000100002037878000b0054c05f8100000
12:36:14.136,1220,57,200,24,200,34.000000,13.000000,0.560000,false,false,true,0,32,20,0,128,154,5,14.000000,3.060000,true,0,0,true,10,0,14.600000,64,545,255,255,1,false,-7,100,0,255,110,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff92406dffff0100796400ff6effff35887f59ff134015801a0029c02a,801c04c470ff4fff22821c000001000020378780009a054c05f8100000
12:36:14.631,1206,57,200,24,200,34.000000,13.000000,0.560000,false,false,true,0,32,20,0,128,177,5,14.000000,3.050000,true,0,0,true,10,0,14.600000,64,530,255,255,1,false,-7,100,0,255,110,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff92406affff0100796400ff6effff35887f57ff134015801a0029c02a,801c04b670ff4fff22821c00000100002037878000b1054c05f6100000
12:36:15.174,1212,57,200,24,200,34.000000,13.000000,0.560000,false,false,true,0,32,20,0,128,157,5,14.000000,3.050000,true,0,0,true,10,0,14.600000,64,530,255,255,1,false,-7,100,0,255,110,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff92406affff0100796400ff6effff35887f73ff134015801a0029c02a,801c04bc70ff4fff22821c000001000020378780009d054c05f4100000
12:36:15.940,1210,57,200,24,200,34.000000,13.000000,0.560000,false,false,true,0,32,20,0,128,166,5,14.000000,3.050000,true,0,0,true,10,0,14.600000,64,440,255,255,1,false,-7,100,0,255,110,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff924058ffff0100796400ff6effff35887f57ff134015801a0029c02a,801c04ba70ff4fff22821c00000100002037878000a6054c05f6100000
12:36:16.436,1215,57,200,25,200,35.000000,13.000000,0.560000,false,false,true,0,32,20,0,128,155,5,14.000000,3.060000,true,0,0,true,10,0,14.600000,64,415,255,255,1,false,-7,100,0,255,110,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff924053ffff0100796400ff6effff35887f60ff134015801a0029c02a,801c04bf70ff50ff23821c000001000020378780009b054c05fa100000
12:36:16.962,1211,57,200,25,200,34.000000,13.000000,0.560000,false,false,true,0,32,20,0,128,165,5,14.000000,3.060000,true,0,0,true,10,0,14.600000,64,470,255,255,1,false,-7,100,0,255,110,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff92405effff0100796400ff6effff35887f61ff134015801a0029c02a,801c04bb70ff50ff22821c00000100002037878000a5054c05f9100000
12:36:17.760,1211,57,200,25,200,34.000000,13.000000,0.560000,false,false,true,0,32,20,0,128,159,5,14.000000,3.040000,true,0,0,true,10,0,14.600000,64,365,255,255,1,false,-7,100,0,255,110,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff924049ffff0100796400ff6effff35887f62ff134015801a0029c02a,801c04bb70ff50ff22821c000001000020378780009f054c05f0100000
12:36:18.240,1212,57,200,25,200,34.000000,13.100000,0.560000,false,false,true,0,32,20,0,128,165,5,14.000000,3.060000,true,0,0,true,10,0,14.600000,64,310,255,255,1,false,-7,100,0,255,110,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201011ff92403effff0100796400ff6effff35887f61ff134015801a0029c02a,801c04bc70ff50ff22831c00000100002037878000a5054c05f8100000
12:36:18.766,1224,58,200,25,200,34.000000,13.100000,0.540000,false,false,true,0,32,20,0,127,120,5,14.000000,3.040000,true,0,0,true,10,0,14.600000,64,370,255,255,1,false,-7,100,0,255,109,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92404affff0100796400ff6dffff35887f81ff134015801a0029c02a,801c04c871ff50ff22831b00000100002037877f0078054c05f2100000
12:36:19.596,1168,58,200,25,200,34.000000,13.100000,0.540000,false,false,true,0,32,20,0,127,183,5,14.000000,3.110000,true,0,0,true,10,0,14.600000,64,270,255,255,1,false,-7,100,0,255,109,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff924036ffff0100796400ff6dffff35887f4bff134015801a0029c02a,801c049071ff50ff22831b00000100002037877f00b7054c0615100000
12:36:20.075,1151,58,200,25,200,35.000000,13.100000,0.540000,false,false,true,0,32,20,0,127,210,5,14.000000,3.130000,true,0,0,true,10,0,14.600000,64,235,255,255,1,false,-7,100,0,255,109,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92402fffff0100796400ff6dffff35887f2eff134015801a0029c02a,801c047f71ff50ff23831b00000100002037877f00d2054c061d100000
12:36:20.889,1171,58,200,25,200,35.000000,13.000000,0.540000,false,false,true,0,32,20,0,127,181,5,14.000000,3.130000,true,0,0,true,10,0,14.600000,64,205,255,255,1,false,-7,100,0,255,109,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff924029ffff0100796400ff6dffff35887ef8ff134015801a0029c02a,801c049371ff50ff23821b00000100002037877f00b5054c061b100000
12:36:21.352,956,58,200,25,200,41.000000,13.000000,0.540000,false,false,true,0,32,20,0,127,453,5,14.000000,3.130000,true,0,0,true,10,0,14.600000,64,200,255,255,1,false,-7,100,0,255,109,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff924028ffff0100796400ff6dffff35887df3ff134015801a0029c02a,801c03bc71ff50ff29821b00000100002037877f01c5054c061b100000
12:36:21.895,853,58,200,25,200,47.000000,13.000000,0.540000,false,false,true,0,32,20,0,127,452,5,14.000000,3.120000,true,0,0,true,10,0,14.600000,64,170,255,255,1,false,-7,100,0,255,108,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff924022ffff0100796400ff6cffff35887e8cff134015801a0029c02a,801c035571ff50ff2f821b00000100002037877f01c4054c0619100000
12:36:22.693,1107,59,200,25,200,38.000000,13.000000,0.540000,false,false,true,0,32,20,0,127,246,5,14.000000,3.120000,true,0,0,true,10,0,14.600000,64,705,255,255,1,false,-7,100,0,255,108,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92408dffff0100796400ff6cffff35887efbff134015801a0029c02a,801c045372ff50ff26821b00000100002037877f00f6054c0618100000
12:36:23.220,1071,59,200,25,200,37.000000,13.000000,0.540000,false,false,true,0,32,20,0,127,293,5,14.000000,3.120000,true,0,0,true,10,0,14.600000,64,470,255,255,1,false,-7,100,0,255,108,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92405effff0100796400ff6cffff35887eccff134015801a0029c02a,801c042f72ff50ff25821b00000100002037877f0125054c0617100000
12:36:23.699,1034,59,200,25,200,39.000000,13.000000,0.540000,false,false,true,0,32,20,0,127,318,5,14.000000,3.110000,true,0,0,true,10,0,14.600000,64,300,255,255,1,false,-7,100,0,255,108,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92403cffff0100796400ff6cffff35887eadff134015801a0029c02a,801c040a72ff50ff27821b00000100002037877f013e054c0615100000
12:36:24.066,986,59,200,25,200,39.000000,13.000000,0.540000,false,false,true,0,32,20,0,127,363,5,14.000000,3.120000,true,0,0,true,10,0,14.600000,64,235,255,255,1,false,-7,100,0,255,108,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92402fffff0100796400ff6cffff35887e8bff134015801a0029c02a,801c03da72ff50ff27821b00000100002037877f016b054c0617100000
12:36:24.561,977,59,200,25,200,42.000000,13.000000,0.540000,false,false,true,0,32,20,0,127,372,5,14.000000,3.110000,true,0,0,true,10,0,14.600000,64,200,255,255,1,false,-7,100,0,255,108,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff924028ffff0100796400ff6cffff35887e7eff134015801a0029c02a,801c03d172ff50ff2a821b00000100002037877f0174054c0615100000
12:36:25.024,957,59,200,25,200,42.000000,13.000000,0.540000,false,false,true,0,32,20,0,127,405,5,14.000000,3.110000,true,0,0,true,10,0,14.600000,64,180,255,255,1,false,-7,100,0,255,108,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff924024ffff0100796400ff6cffff35887e30ff134015801a0029c02a,801c03bd72ff50ff2a821b00000100002037877f0195054c0615100000
12:36:25.392,868,59,200,25,200,46.000000,13.000000,0.540000,false,false,true,0,32,20,0,127,526,5,14.000000,3.130000,true,0,0,true,10,0,14.600000,64,170,255,255,1,false,-7,100,0,255,108,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff924022ffff0100796400ff6cffff35887df3ff134015801a0029c02a,801c036472ff50ff2e821b00000100002037877f020e054c061b100000
12:36:25.886,852,59,200,25,200,47.000000,13.000000,0.540000,false,false,true,0,32,20,0,127,492,5,14.000000,3.120000,true,0,0,true,10,0,14.600000,64,160,255,255,1,false,-7,100,0,255,108,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff924020ffff0100796400ff6cffff35887e10ff134015801a0029c02a,801c035472ff50ff2f821b00000100002037877f01ec054c0619100000
12:36:26.365,975,59,200,25,200,44.000000,13.000000,0.540000,false,false,true,0,32,20,0,127,272,5,14.000000,3.120000,true,0,0,true,10,0,14.600000,64,155,255,255,1,false,-7,100,0,255,107,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92401fffff0100796400ff6bffff35887f6bff134015801a0029c02a,801c03cf72ff50ff2c821b00000100002037877f0110054c0617100000
12:36:26.844,1214,59,200,25,200,35.000000,13.000000,0.540000,false,false,true,0,32,20,0,126,178,5,14.000000,3.210000,true,0,0,true,10,0,14.600000,64,705,255,255,1,false,-7,100,0,255,107,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92408dffff0100796400ff6bffff35887f0bff134015801a0029c02a,801c04be72ff50ff23821b00000100002037877e00b2054c0647100000
12:36:27.212,1088,59,200,25,200,37.000000,13.000000,0.540000,false,false,true,0,32,20,0,126,283,5,14.000000,3.200000,true,0,0,true,10,0,14.600000,64,300,255,255,1,false,-7,100,0,255,107,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff92403cffff0100796400ff6bffff35887ec4ff134015801a0029c02a,801c044072ff50ff25821b00000100002037877e011b054c0641100000
12:36:27.690,1012,59,200,25,200,39.000000,13.000000,0.540000,false,false,true,0,32,20,0,126,334,5,14.000000,3.190000,true,0,0,true,10,0,14.600000,64,205,255,255,1,false,-7,100,0,255,107,0,255,5,200,0,0,255,0,0,0,0,0,0,0,0,42,7d201010ff924029ffff0100796400ff6bffff35887ec0ff134015801a0029c02a,801c03f472ff50ff27821b00000100002037877e014e054c063b100000
