#time,80x01-02_engine-rpm,80x03_coolant_temp,80x04_ambient_temp,80x05_intake_air_temp,80x06_fuel_temp,80x07_map_kpa,80x08_battery_voltage,80x09_throttle_pot,80x0A_idle_switch,80x0B_uk1,80x0C_park_neutral_switch,80x0D-0E_fault_codes,80x0F_idle_set_point,80x10_idle_hot,80x11_uk2,80x12_iac_position,80x13-14_idle_error,80x15_ignition_advance_offset,80x16_ignition_advance,80x17-18_coil_time,80x19_crankshaft_position_sensor,80x1A_uk4,80x1B_uk5,7dx01_ignition_switch,7dx02_throttle_angle,7dx03_uk6,7dx04_air_fuel_ratio,7dx05_dtc2,7dx06_lambda_voltage,7dx07_lambda_sensor_frequency,7dx08_lambda_sensor_dutycycle,7dx09_lambda_sensor_status,7dx0A_closed_loop,7dx0B_long_term_fuel_trim,7dx0C_short_term_fuel_trim,7dx0D_carbon_canister_dutycycle,7dx0E_dtc3,7dx0F_idle_base_pos,7dx10_uk7,7dx11_dtc4,7dx12_ignition_advance2,7dx13_idle_speed_offset,7dx14_idle_error2,7dx14-15_uk10,7dx16_dtc5,7dx17_uk11,7dx18_uk12,7dx19_uk13,7dx1A_uk14,7dx1B_uk15,7dx1C_uk16,7dx1D_uk17,7dx1E_uk18,7dx1F_uk19,0x7d_raw,0x80_raw
17:39:19.737,1165,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,67,0,12.000000,3.390000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff3080802bff1b0020802840368001,801c048d64ff4eff258a2400100100000023866400430048069e100000
17:39:20.185,1134,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,26,0,12.000000,3.360000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff30808019ff1b0020802840368001,801c046e64ff4eff258a24001001000000238664001a00480692100000
17:39:20.601,1143,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,37,0,12.000000,3.370000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff54ffff3080801dff1b0020802840368001,801c047764ff4eff258a24001001000000238664002500480695100000
17:39:21.096,1153,45,200,23,200,36.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,52,0,12.000000,3.380000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff30808027ff1b0020802840368001,801c048164ff4eff248a2400100100000023866400340048069c100000
17:39:21.528,1175,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,71,0,12.000000,3.390000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff30808033ff1b0020802840368001,801c049764ff4eff258a2400100100000023866400470048069e100000
17:39:22.040,1166,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,68,0,12.000000,3.400000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff54ffff30808019ff1b0020802840368001,801c048e64ff4eff258a240010010000002386640044004806a2100000
17:39:22.456,1167,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,59,0,12.000000,3.360000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff30808029ff1b0020802840368001,801c048f64ff4eff258a24001001000000238664003b0048068e100000
17:39:22.888,1139,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,36,0,12.000000,3.320000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff54ffff30808025ff1b0020802840368001,801c047364ff4eff258a2400100100000023866400240048067d100000
17:39:23.383,1121,45,200,23,200,36.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,9,0,12.000000,3.360000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff30808002ff1b0020802840368001,801c046164ff4eff248a24001001000000238664000900480692100000
17:39:23.815,1125,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,24,0,12.000000,3.410000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff30808025ff1b0020802840368001,801c046564ff4eff258a240010010000002386640018004806a9100000
